legajo,nivel,titulo,colacion,promedio,promedio_lineal
39180,Grado,Ingeniero Industrial,39,,
39188,Grado,Ingeniero Industrial,39,,
39278,Grado,Ingeniero Industrial,39,,
39280,Grado,Ingeniero Industrial,39,,
39284,Grado,Ingeniero Industrial,39,,
38040,Grado,Ingeniero Industrial,39,,
37188,Grado,Ingeniero Industrial,39,,
38032,Grado,Ingeniero Industrial,39,,
38024,Grado,Ingeniero Industrial,39,,
38018,Grado,Ingeniero Industrial,39,,
38005,Grado,Ingeniero Industrial,39,,
37211,Grado,Ingeniero Industrial,39,,
39039,Grado,Ingeniero Industrial,39,,
39262,Grado,Ingeniero Industrial,39,,
39296,Grado,Ingeniero Mecánico,39,,
39294,Grado,Ingeniero Electrónico,39,,
39214,Grado,Ingeniero Electrónico,39,,
39095,Grado,Ingeniero Electrónico,39,,
39099,Grado,Ingeniero Químico,39,,
38153,Grado,Ingeniero Químico,39,,
39213,Grado,Ingeniero Electrónico,39,,
38080,Grado,Ingeniero Industrial,39,,
39056,Grado,Ingeniero Industrial,39,,
38221,Grado,Ingeniero Industrial,39,,
35241,Grado,Ingeniero Electrónico,39,,
39055,Grado,Ingeniero en Informática,39,,
39075,Grado,Ingeniero en Informática,39,,
39090,Grado,Ingeniero Electrónico,39,,
39161,Grado,Ingeniero Químico,39,,
37032,Grado,Ingeniero en Informática,39,,
39269,Grado,Ingeniero Electrónico,39,,
39267,Grado,Ingeniero Industrial,39,,
39285,Grado,Ingeniero Industrial,39,,
39220,Grado,Ingeniero Industrial,39,,
39282,Grado,Ingeniero Industrial,39,,
39273,Grado,Ingeniero Industrial,39,,
39299,Grado,Ingeniero Industrial,39,,
39185,Grado,Ingeniero Industrial,39,,
38061,Grado,Ingeniero Industrial,39,,
37141,Grado,Ingeniero Industrial,39,,
37187,Grado,Ingeniero Industrial,39,,
39106,Grado,Ingeniero Industrial,39,,
39121,Grado,Ingeniero Industrial,39,,
39132,Grado,Ingeniero Industrial,39,,
39060,Grado,Ingeniero Industrial,39,,
39037,Grado,Ingeniero Industrial,39,,
33250,Grado,Ingeniero Industrial,39,,
38069,Grado,Ingeniero Electrónico,39,,
38250,Grado,Ingeniero Mecánico,39,,
38037,Grado,Ingeniero Electrónico,39,,
37288,Grado,Ingeniero Industrial,39,,
38011,Grado,Ingeniero Industrial,39,,
39174,Grado,Ingeniero Industrial,39,,
39206,Grado,Ingeniero Industrial,39,,
39204,Grado,Ingeniero Industrial,39,,
39247,Grado,Ingeniero Industrial,39,,
39258,Grado,Ingeniero Industrial,39,,
39026,Grado,Ingeniero Industrial,39,,
39076,Grado,Ingeniero Industrial,39,,
39138,Grado,Ingeniero Industrial,39,,
39094,Grado,Ingeniero Industrial,39,,
39103,Grado,Ingeniero Químico,39,,
36170,Grado,Ingeniero Electrónico,39,,
37293,Grado,Ingeniero Industrial,39,,
38066,Grado,Ingeniero en Informática,39,,
38089,Grado,Ingeniero Mecánico,39,,
39264,Grado,Ingeniero en Informática,39,,
37011,Grado,Ingeniero en Informática,39,,
39205,Grado,Ingeniero en Informática,39,,
39001,Grado,Ingeniero en Informática,39,,
38041,Grado,Ingeniero Químico,39,,
39255,Grado,Ingeniero Mecánico,39,,
39112,Grado,Ingeniero Electrónico,39,,
26076,Grado,Ingeniero Electrónico,39,,
39005,Grado,Ingeniero Mecánico,39,,
33154,Grado,Ingeniero Naval,39,,
35087,Grado,Ingeniero Electrónico,39,,
39143,Grado,Ingeniero Industrial,39,,
39271,Grado,Ingeniero Industrial,39,,
37235,Grado,Ingeniero en Informática,39,,
39244,Grado,Ingeniero Industrial,39,,
39122,Grado,Ingeniero Industrial,39,,
39078,Grado,Ingeniero Químico,39,,
37007,Grado,Ingeniero Industrial,39,,
38162,Grado,Ingeniero Industrial,39,,
39080,Grado,Ingeniero Electrónico,39,,
39257,Grado,Ingeniero Electrónico,39,,
39266,Grado,Ingeniero Industrial,39,,
37020,Grado,Ingeniero Electrónico,39,,
39186,Grado,Ingeniero Industrial,39,,
38019,Grado,Ingeniero Industrial,39,,
39083,Grado,Ingeniero Industrial,39,,
39113,Grado,Ingeniero Industrial,39,,
39166,Grado,Ingeniero Industrial,39,,
39007,Grado,Ingeniero Industrial,39,,
35062,Grado,Ingeniero Industrial,39,,
37092,Grado,Ingeniero en Informática,39,,
39203,Grado,Ingeniero Electrónico,39,,
39235,Grado,Ingeniero Industrial,39,,
39110,Grado,Ingeniero Electrónico,39,,
38195,Grado,Ingeniero Industrial,39,,
38186,Grado,Ingeniero Industrial,39,,
39072,Grado,Ingeniero en Informática,39,,
38253,Grado,Ingeniero en Informática,39,,
35199,Grado,Ingeniero Industrial,39,,
38155,Grado,Ingeniero Químico,39,,
38145,Grado,Ingeniero Químico,39,,
38126,Grado,Ingeniero Químico,39,,
39154,Grado,Ingeniero Industrial,39,,
39135,Grado,Ingeniero Industrial,39,,
39219,Grado,Ingeniero Industrial,39,,
39052,Grado,Ingeniero Electrónico,39,,
37170,Grado,Ingeniero Industrial,39,,
39136,Grado,Ingeniero Industrial,39,,
39140,Grado,Ingeniero Electrónico,39,,
39145,Grado,Ingeniero Electrónico,39,,
39048,Grado,Ingeniero Industrial,39,,
39289,Grado,Ingeniero Industrial,39,,
39260,Grado,Ingeniero Industrial,39,,
39198,Grado,Ingeniero Industrial,39,,
39018,Grado,Ingeniero Industrial,39,,
39158,Grado,Ingeniero Mecánico,39,,
39092,Grado,Ingeniero Mecánico,39,,
39032,Grado,Ingeniero en Informática,39,,
36149,Grado,Ingeniero en Informática,39,,
39249,Grado,Ingeniero en Petróleo,39,,
39243,Grado,Ingeniero en Informática,39,,
38092,Grado,Ingeniero Mecánico,39,,
38102,Grado,Ingeniero Industrial,39,,
39120,Grado,Ingeniero Industrial,39,,
39242,Grado,Ingeniero Industrial,39,,
39250,Grado,Ingeniero Industrial,39,,
39251,Grado,Ingeniero Industrial,39,,
39275,Grado,Ingeniero Industrial,39,,
39074,Grado,Ingeniero Industrial,39,,
36062,Grado,Ingeniero Mecánico,39,,
39270,Grado,Ingeniero Industrial,39,,
37282,Grado,Ingeniero Mecánico,39,,
39261,Grado,Ingeniero Químico,39,,
39225,Grado,Ingeniero Químico,39,,
39168,Grado,Ingeniero Químico,39,,
38230,Grado,Ingeniero Químico,39,,
39051,Grado,Ingeniero Químico,39,,
39118,Grado,Ingeniero Químico,39,,
39144,Grado,Ingeniero Químico,39,,
31235,Grado,Ingeniero Industrial,39,,
39287,Grado,Ingeniero Industrial,39,,
39295,Grado,Ingeniero Industrial,39,,
38030,Grado,Ingeniero en Informática,39,,
36156,Grado,Ingeniero Industrial,39,,
37173,Grado,Ingeniero en Informática,39,,
37222,Grado,Ingeniero en Informática,39,,
35191,Grado,Ingeniero Industrial,39,,
37319,Grado,Ingeniero Industrial,39,,
36099,Grado,Ingeniero en Informática,39,,
37026,Grado,Ingeniero Industrial,39,,
37194,Grado,Ingeniero Industrial,39,,
38060,Grado,Ingeniero Industrial,39,,
38084,Grado,Ingeniero Electrónico,39,,
38075,Grado,Ingeniero Industrial,38,,
29197,Grado,Ingeniero Electrónico,38,,
38136,Grado,Ingeniero Electrónico,38,,
38083,Grado,Ingeniero en Informática,38,,
38026,Grado,Ingeniero en Informática,38,,
38223,Grado,Ingeniero en Informática,38,,
38219,Grado,Ingeniero Industrial,38,,
33202,Grado,Ingeniero Industrial,38,,
38017,Grado,Ingeniero Mecánico,38,,
37054,Grado,Ingeniero Electrónico,38,,
38116,Grado,Ingeniero en Informática,38,,
37294,Grado,Ingeniero en Informática,38,,
37231,Grado,Ingeniero Industrial,38,,
36077,Grado,Ingeniero Industrial,38,,
38228,Grado,Ingeniero Industrial,38,,
37232,Grado,Ingeniero Industrial,38,,
38098,Grado,Ingeniero Químico,38,,
38106,Grado,Ingeniero Químico,38,,
37123,Grado,Ingeniero Químico,38,,
37116,Grado,Ingeniero Industrial,38,,
36132,Grado,Ingeniero Industrial,38,,
33020,Grado,Ingeniero Mecánico,38,,
38109,Grado,Ingeniero Electrónico,38,,
38154,Grado,Ingeniero Electrónico,38,,
38166,Grado,Ingeniero Industrial,38,,
38190,Grado,Ingeniero Electrónico,38,,
38099,Grado,Ingeniero Electrónico,38,,
38101,Grado,Ingeniero Electrónico,38,,
37204,Grado,Ingeniero Industrial,38,,
38097,Grado,Ingeniero Industrial,38,,
37226,Grado,Ingeniero Electrónico,38,,
38022,Grado,Ingeniero Industrial,38,,
38015,Grado,Ingeniero Industrial,38,,
38002,Grado,Ingeniero Industrial,38,,
38007,Grado,Ingeniero Mecánico,38,,
37274,Grado,Ingeniero Industrial,38,,
37004,Grado,Ingeniero Industrial,38,,
25098,Grado,Ingeniero Industrial,38,,
33020,Grado,Ingeniero Industrial,38,,
37017,Grado,Ingeniero Industrial,38,,
36178,Grado,Ingeniero Industrial,38,,
37021,Grado,Ingeniero en Informática,38,,
37266,Grado,Ingeniero Industrial,38,,
38012,Grado,Ingeniero Industrial,38,,
38006,Grado,Ingeniero en Informática,38,,
37156,Grado,Ingeniero Industrial,38,,
38096,Grado,Ingeniero Electrónico,38,,
38049,Grado,Ingeniero Electrónico,38,,
38052,Grado,Ingeniero Industrial,38,,
38055,Grado,Ingeniero en Informática,38,,
37193,Grado,Ingeniero Industrial,38,,
36282,Grado,Ingeniero Industrial,38,,
38114,Grado,Ingeniero Industrial,38,,
38177,Grado,Ingeniero Mecánico,38,,
36070,Grado,Ingeniero en Informática,38,,
38104,Grado,Ingeniero Industrial,38,,
38053,Grado,Ingeniero en Informática,38,,
38086,Grado,Ingeniero Industrial,38,,
38088,Grado,Ingeniero Industrial,38,,
38033,Grado,Ingeniero Industrial,38,,
36255,Grado,Ingeniero en Informática,38,,
37109,Grado,Ingeniero Industrial,38,,
38137,Grado,Ingeniero Industrial,38,,
38169,Grado,Ingeniero Industrial,38,,
38164,Grado,Ingeniero Industrial,38,,
37127,Grado,Ingeniero Mecánico,38,,
37135,Grado,Ingeniero Industrial,38,,
37010,Grado,Ingeniero Industrial,38,,
36006,Grado,Ingeniero Químico,38,,
33053,Grado,Ingeniero Industrial,38,,
38209,Grado,Ingeniero Industrial,38,,
37136,Grado,Ingeniero Industrial,38,,
38188,Grado,Ingeniero Mecánico,38,,
38125,Grado,Ingeniero Industrial,38,,
38100,Grado,Ingeniero Industrial,38,,
37152,Grado,Ingeniero Industrial,38,,
38095,Grado,Ingeniero Industrial,38,,
38054,Grado,Ingeniero Industrial,38,,
38028,Grado,Ingeniero Electrónico,38,,
38023,Grado,Ingeniero Industrial,38,,
38196,Grado,Ingeniero Electrónico,38,,
38180,Grado,Ingeniero Electrónico,38,,
38127,Grado,Ingeniero Industrial,38,,
38142,Grado,Ingeniero en Petróleo,38,,
38107,Grado,Ingeniero Industrial,38,,
38009,Grado,Ingeniero Industrial,38,,
37144,Grado,Ingeniero Industrial,38,,
37042,Grado,Ingeniero Industrial,38,,
38206,Grado,Ingeniero en Informática,38,,
38081,Grado,Ingeniero Industrial,38,,
38071,Grado,Ingeniero Industrial,38,,
38163,Grado,Ingeniero en Informática,38,,
34176,Grado,Ingeniero Industrial,38,,
38226,Grado,Ingeniero en Informática,38,,
38236,Grado,Ingeniero en Informática,38,,
35150,Grado,Ingeniero Industrial,38,,
38175,Grado,Ingeniero Industrial,38,,
38199,Grado,Ingeniero Industrial,38,,
37119,Grado,Ingeniero Industrial,38,,
37056,Grado,Ingeniero Mecánico,38,,
38074,Grado,Ingeniero Electrónico,38,,
37180,Grado,Ingeniero Industrial,38,,
38021,Grado,Ingeniero Industrial,38,,
36056,Grado,Ingeniero Electrónico,38,,
38237,Grado,Ingeniero Industrial,38,,
38207,Grado,Ingeniero Industrial,38,,
34058,Grado,Ingeniero Industrial,38,,
37238,Grado,Ingeniero Industrial,38,,
38082,Grado,Ingeniero Químico,38,,
37022,Grado,Ingeniero Industrial,38,,
38043,Grado,Ingeniero en Informática,38,,
37249,Grado,Ingeniero en Informática,38,,
37115,Grado,Ingeniero Mecánico,38,,
36262,Grado,Ingeniero Industrial,38,,
38121,Grado,Ingeniero Electrónico,38,,
38185,Grado,Ingeniero Industrial,38,,
34030,Grado,Ingeniero Electrónico,38,,
32262,Grado,Ingeniero Mecánico,38,,
38111,Grado,Ingeniero Mecánico,38,,
38051,Grado,Ingeniero Industrial,38,,
37314,Grado,Ingeniero Industrial,38,,
38254,Grado,Ingeniero en Petróleo,38,,
28068,Grado,Ingeniero Industrial,38,,
38025,Grado,Ingeniero Químico,38,,
38001,Grado,Ingeniero Industrial,38,,
38067,Grado,Ingeniero Industrial,38,,
38078,Grado,Ingeniero Electrónico,38,,
38191,Grado,Ingeniero en Informática,38,,
38174,Grado,Ingeniero Industrial,38,,
38105,Grado,Ingeniero Químico,38,,
38234,Grado,Ingeniero Electrónico,38,,
38225,Grado,Ingeniero Industrial,38,,
37289,Grado,Ingeniero Industrial,38,,
37239,Grado,Ingeniero Mecánico,38,,
38034,Grado,Ingeniero en Informática,38,,
37172,Grado,Ingeniero en Informática,38,,
38076,Grado,Ingeniero Mecánico,38,,
37083,Grado,Ingeniero Industrial,38,,
38182,Grado,Ingeniero Industrial,38,,
38198,Grado,Ingeniero Industrial,38,,
38255,Grado,Ingeniero en Informática,38,,
35104,Grado,Ingeniero Industrial,38,,
36058,Grado,Ingeniero en Petróleo,38,,
35227,Grado,Ingeniero Mecánico,38,,
38184,Grado,Ingeniero Industrial,38,,
38172,Grado,Ingeniero Químico,38,,
38113,Grado,Ingeniero Industrial,38,,
38027,Grado,Ingeniero Industrial,38,,
38085,Grado,Ingeniero Industrial,38,,
38077,Grado,Ingeniero Industrial,38,,
37197,Grado,Ingeniero Mecánico,38,,
38173,Grado,Ingeniero en Petróleo,38,,
38161,Grado,Ingeniero Industrial,38,,
38131,Grado,Ingeniero Mecánico,38,,
38144,Grado,Ingeniero Industrial,38,,
37114,Grado,Ingeniero Químico,38,,
38004,Grado,Ingeniero Químico,38,,
38248,Grado,Ingeniero Industrial,38,,
36110,Grado,Ingeniero Industrial,38,,
36231,Grado,Ingeniero Electrónico,38,,
38210,Grado,Ingeniero Industrial,38,,
37253,Grado,Ingeniero Químico,38,,
38016,Grado,Ingeniero Electrónico,38,,
38062,Grado,Ingeniero Electrónico,38,,
38148,Grado,Ingeniero Químico,38,,
38149,Grado,Ingeniero en Informática,38,,
38130,Grado,Ingeniero en Informática,38,,
38170,Grado,Ingeniero Electrónico,38,,
38167,Grado,Ingeniero en Informática,38,,
38216,Grado,Ingeniero en Informática,38,,
38238,Grado,Ingeniero Químico,38,,
38213,Grado,Ingeniero Industrial,38,,
38158,Grado,Ingeniero Industrial,38,,
38183,Grado,Ingeniero Industrial,38,,
38115,Grado,Ingeniero Industrial,38,,
36274,Grado,Ingeniero Mecánico,38,,
33121,Grado,Ingeniero Electrónico,38,,
36020,Grado,Ingeniero Industrial,38,,
37102,Grado,Ingeniero Industrial,38,,
36259,Grado,Ingeniero Mecánico,38,,
37012,Grado,Ingeniero Industrial,38,,
37104,Grado,Ingeniero Industrial,38,,
34061,Grado,Ingeniero Industrial,38,,
31062,Grado,Ingeniero Electrónico,37,,
37148,Grado,Ingeniero Electrónico,37,,
37218,Grado,Ingeniero en Petróleo,37,,
35253,Grado,Ingeniero Industrial,37,,
36252,Grado,Ingeniero Industrial,37,,
36164,Grado,Ingeniero Mecánico,37,,
37030,Grado,Ingeniero Mecánico,37,,
37312,Grado,Ingeniero en Petróleo,37,,
37210,Grado,Ingeniero Mecánico,37,,
36176,Grado,Ingeniero Electrónico,37,,
37198,Grado,Ingeniero Industrial,37,,
37091,Grado,Ingeniero Industrial,37,,
37103,Grado,Ingeniero Industrial,37,,
37111,Grado,Ingeniero Mecánico,37,,
36217,Grado,Ingeniero Químico,37,,
31045,Grado,Ingeniero en Petróleo,37,,
36010,Grado,Ingeniero en Informática,37,,
37179,Grado,Ingeniero Industrial,37,,
37206,Grado,Ingeniero Industrial,37,,
37216,Grado,Ingeniero Industrial,37,,
37285,Grado,Ingeniero en Informática,37,,
36242,Grado,Ingeniero Industrial,37,,
34249,Grado,Ingeniero Químico,37,,
36076,Grado,Ingeniero en Informática,37,,
35100,Grado,Ingeniero Industrial,37,,
35177,Grado,Ingeniero Electrónico,37,,
36181,Grado,Ingeniero Industrial,37,,
36035,Grado,Ingeniero Industrial,37,,
35164,Grado,Ingeniero Electrónico,37,,
36160,Grado,Ingeniero Industrial,37,,
37276,Grado,Ingeniero Químico,37,,
37233,Grado,Ingeniero Industrial,37,,
37171,Grado,Ingeniero Químico,37,,
33222,Grado,Ingeniero Electrónico,37,,
37090,Grado,Ingeniero Industrial,37,,
37273,Grado,Ingeniero Industrial,37,,
37124,Grado,Ingeniero Electrónico,37,,
37073,Grado,Ingeniero Electrónico,37,,
36013,Grado,Ingeniero Electrónico,37,,
37028,Grado,Ingeniero Electrónico,37,,
37196,Grado,Ingeniero Electrónico,37,,
37229,Grado,Ingeniero Electrónico,37,,
37291,Grado,Ingeniero Electrónico,37,,
37221,Grado,Ingeniero Electrónico,37,,
36158,Grado,Ingeniero Electrónico,37,,
36193,Grado,Ingeniero Electrónico,37,,
26024,Grado,Ingeniero Electrónico,37,,
35086,Grado,Ingeniero Electrónico,37,,
36125,Grado,Ingeniero Electrónico,37,,
35125,Grado,Ingeniero Industrial,37,,
35217,Grado,Ingeniero Industrial,37,,
35229,Grado,Ingeniero en Informática,37,,
28087,Grado,Ingeniero Electrónico,37,,
36216,Grado,Ingeniero Industrial,37,,
36226,Grado,Ingeniero Químico,37,,
37236,Grado,Ingeniero Industrial,37,,
37183,Grado,Ingeniero Industrial,37,,
37200,Grado,Ingeniero Industrial,37,,
37149,Grado,Ingeniero Industrial,37,,
37138,Grado,Ingeniero Industrial,37,,
37126,Grado,Ingeniero Industrial,37,,
37035,Grado,Ingeniero Industrial,37,,
36014,Grado,Ingeniero Industrial,37,,
37077,Grado,Ingeniero Industrial,37,,
36164,Grado,Ingeniero Industrial,37,,
37239,Grado,Ingeniero Industrial,37,,
37031,Grado,Ingeniero Industrial,37,,
33002,Grado,Ingeniero Industrial,37,,
36271,Grado,Ingeniero Industrial,37,,
37166,Grado,Ingeniero Industrial,37,,
34035,Grado,Ingeniero Industrial,37,,
36031,Grado,Ingeniero Industrial,37,,
36091,Grado,Ingeniero Industrial,37,,
36112,Grado,Ingeniero Industrial,37,,
36028,Grado,Ingeniero Industrial,37,,
37178,Grado,Ingeniero Industrial,37,,
37191,Grado,Ingeniero Industrial,37,,
37245,Grado,Ingeniero Industrial,37,,
37251,Grado,Ingeniero Industrial,37,,
37287,Grado,Ingeniero Industrial,37,,
37290,Grado,Ingeniero Químico,37,,
37277,Grado,Ingeniero Industrial,37,,
36257,Grado,Ingeniero Industrial,37,,
36011,Grado,Ingeniero Industrial,37,,
37059,Grado,Ingeniero Químico,37,,
37069,Grado,Ingeniero Industrial,37,,
37292,Grado,Ingeniero Industrial,37,,
35014,Grado,Ingeniero Industrial,37,,
36227,Grado,Ingeniero Industrial,37,,
36134,Grado,Ingeniero Industrial,37,,
37220,Grado,Ingeniero Electrónico,37,,
37244,Grado,Ingeniero Industrial,37,,
37134,Grado,Ingeniero Químico,37,,
37120,Grado,Ingeniero Industrial,37,,
37082,Grado,Ingeniero Industrial,37,,
37095,Grado,Ingeniero Industrial,37,,
32044,Grado,Ingeniero Electrónico,37,,
36001,Grado,Ingeniero Industrial,37,,
37269,Grado,Ingeniero Industrial,37,,
37067,Grado,Ingeniero Industrial,37,,
37154,Grado,Ingeniero Industrial,37,,
37203,Grado,Ingeniero Industrial,37,,
37185,Grado,Ingeniero Industrial,37,,
37307,Grado,Ingeniero Industrial,37,,
37252,Grado,Ingeniero Industrial,37,,
37219,Grado,Ingeniero Químico,37,,
37302,Grado,Ingeniero Industrial,37,,
37158,Grado,Ingeniero Industrial,37,,
37174,Grado,Ingeniero Químico,37,,
37068,Grado,Ingeniero Industrial,37,,
37088,Grado,Ingeniero Industrial,37,,
37029,Grado,Ingeniero Industrial,37,,
33048,Grado,Ingeniero Químico,37,,
37024,Grado,Ingeniero Industrial,37,,
36030,Grado,Ingeniero Industrial,37,,
36184,Grado,Ingeniero Industrial,37,,
35079,Grado,Ingeniero Industrial,37,,
37157,Grado,Ingeniero Industrial,37,,
37283,Grado,Ingeniero Industrial,37,,
37234,Grado,Ingeniero Industrial,37,,
37263,Grado,Ingeniero Industrial,37,,
36065,Grado,Ingeniero Industrial,37,,
36166,Grado,Ingeniero en Informática,37,,
36192,Grado,Ingeniero en Informática,37,,
35256,Grado,Ingeniero en Informática,37,,
37074,Grado,Ingeniero Químico,37,,
33070,Grado,Ingeniero Industrial,37,,
37201,Grado,Ingeniero Industrial,37,,
37272,Grado,Ingeniero Industrial,37,,
32020,Grado,Ingeniero Electrónico,37,,
36240,Grado,Ingeniero Mecánico,37,,
37163,Grado,Ingeniero en Informática,37,,
37182,Grado,Ingeniero Industrial,37,,
37006,Grado,Ingeniero Industrial,37,,
37060,Grado,Ingeniero Industrial,37,,
37099,Grado,Ingeniero Mecánico,37,,
36240,Grado,Ingeniero Industrial,37,,
37143,Grado,Ingeniero en Informática,37,,
37281,Grado,Ingeniero Industrial,37,,
37242,Grado,Ingeniero Químico,37,,
37050,Grado,Ingeniero Industrial,37,,
37087,Grado,Ingeniero Químico,37,,
34110,Grado,Ingeniero Químico,37,,
36167,Grado,Ingeniero Industrial,37,,
36051,Grado,Ingeniero Industrial,37,,
36186,Grado,Ingeniero Industrial,37,,
37129,Grado,Ingeniero Industrial,37,,
37003,Grado,Ingeniero Industrial,37,,
37039,Grado,Ingeniero en Informática,37,,
37106,Grado,Ingeniero en Informática,37,,
37052,Grado,Ingeniero en Informática,37,,
37137,Grado,Ingeniero Industrial,37,,
37217,Grado,Ingeniero en Informática,37,,
37264,Grado,Ingeniero Mecánico,37,,
37256,Grado,Ingeniero Industrial,37,,
37033,Grado,Ingeniero Industrial,37,,
36004,Grado,Ingeniero en Petróleo,37,,
36277,Grado,Ingeniero en Petróleo,37,,
34156,Grado,Ingeniero Industrial,37,,
36200,Grado,Ingeniero Industrial,37,,
36064,Grado,Ingeniero Químico,37,,
36071,Grado,Ingeniero Industrial,37,,
36264,Grado,Ingeniero Industrial,37,,
37300,Grado,Ingeniero Industrial,37,,
37175,Grado,Ingeniero Mecánico,37,,
37014,Grado,Ingeniero Industrial,37,,
37043,Grado,Ingeniero Industrial,37,,
37128,Grado,Ingeniero en Informática,37,,
37132,Grado,Ingeniero en Informática,37,,
36078,Grado,Ingeniero en Informática,37,,
36235,Grado,Ingeniero en Informática,37,,
34141,Grado,Ingeniero Electrónico,37,,
37213,Grado,Ingeniero Electrónico,37,,
34052,Grado,Ingeniero Industrial,37,,
35031,Grado,Ingeniero Electrónico,37,,
35213,Grado,Ingeniero Electrónico,37,,
37085,Grado,Ingeniero Industrial,37,,
37286,Grado,Ingeniero Industrial,37,,
37260,Grado,Ingeniero Industrial,37,,
32094,Grado,Ingeniero Industrial,37,,
37317,Grado,Ingeniero Industrial,37,,
37195,Grado,Ingeniero Industrial,37,,
37065,Grado,Ingeniero Industrial,37,,
37070,Grado,Ingeniero Industrial,37,,
38187,Grado,Ingeniero Industrial,38,,
37112,Grado,Ingeniero Químico,37,,
37047,Grado,Ingeniero Mecánico,37,,
37016,Grado,Ingeniero Químico,37,,
37240,Grado,Ingeniero Químico,37,,
35161,Grado,Ingeniero Electrónico,37,,
36238,Grado,Ingeniero Mecánico,37,,
36203,Grado,Ingeniero Mecánico,37,,
37254,Grado,Ingeniero Industrial,37,,
